Id,SalePrice
1991,217309.76
1992,216511.33
1993,174000.3
1994,243537.37
1995,184614.405
1996,257842.19
1997,326139.1
1998,347560.58
1999,247315.3
2000,305098.05
2001,266614.92
2002,233243.495
2003,253056.295
2004,265301.515
2005,226586.76
2006,222446.805
2007,244984.005
2008,211900.54
2009,186636.515
2010,192781.775
2011,150797.285
2012,180779.07
2013,181072.85
2014,185588.5
2015,196984.18
2016,191397.0
2017,208078.625
2018,126659.96
2019,135389.8
2020,119909.165
2021,119857.36
2022,175649.6
2023,149159.16
2024,224746.06
2025,357770.88
2026,184518.13
2027,145835.105
2028,153189.5
2029,170679.095
2030,275679.84
2031,258100.31
2032,273528.905
2033,272395.815
2034,163521.4
2035,205874.575
2036,187245.52
2037,192486.3
2038,321767.935
2039,208946.745
2040,412345.265
2041,281740.375
2042,208376.585
2043,170591.0
2044,177112.61
2045,232061.3
2046,135251.695
2047,152197.195
2048,133869.965
2049,137400.355
2050,173231.14
2051,104565.505
2052,135263.35
2053,144133.75
2054,85674.76
2055,160089.845
2056,128663.495
2057,126971.655
2058,208513.7
2059,129713.67
2060,166887.325
2061,171603.17
2062,138269.795
2063,114761.535
2064,139896.0
2065,125904.13
2066,175112.33
2067,134603.56
2068,135018.695
2069,88192.595
2070,107408.2
2071,97265.375
2072,132926.515
2073,133541.17
2074,182045.735
2075,147166.045
2076,120730.63
2077,148580.24
2078,130863.75
2079,130297.625
2080,114950.125
2081,122260.54
2082,130630.27
2083,146024.54
2084,110894.78
2085,135175.875
2086,113057.83
2087,121208.71
2088,112400.375
2089,93665.555
2090,131320.195
2091,125362.785
2092,132088.55
2093,140617.305
2094,141011.28
2095,146815.25
2096,89682.135
2097,100082.42
2098,149258.67
2099,63806.785
2100,111551.45
2101,124826.485
2102,143566.405
2103,104342.975
2104,133298.125
2105,130235.4
2106,80190.035
2107,250809.39
2108,117496.16
2109,117378.635
2110,122371.325
2111,162272.4
2112,143774.705
2113,120315.52
2114,110827.355
2115,156428.065
2116,114047.185
2117,148733.85
2118,120636.37
2119,109904.64
2120,115759.815
2121,114906.97
2122,103100.135
2123,91844.33
2124,185655.67
2125,131644.465
2126,169269.12
2127,154044.49
2128,125612.21
2129,102594.845
2130,143644.715
2131,151091.535
2132,117539.695
2133,116343.425
2134,117569.49
2135,104873.085
2136,85085.02
2137,117602.155
2138,138873.795
2139,155362.5
2140,136618.25
2141,140631.85
2142,140064.28
2143,146253.555
2144,116718.845
2145,135131.29
2146,150899.54
2147,169703.33
2148,127208.485
2149,136643.25
2150,231105.8
2151,135068.995
2152,171773.97
2153,159563.92
2154,111248.915
2155,125887.36
2156,223059.71
2157,242734.515
2158,235530.42
2159,222319.625
2160,172543.15
2161,251686.49
2162,397778.295
2163,335165.06
2164,252935.75
2165,184796.9
2166,145526.05
2167,207734.91
2168,213335.7
2169,194364.95
2170,216781.34
2171,142138.07
2172,141368.42
2173,163703.845
2174,240510.025
2175,307463.215
2176,314494.22
2177,254790.055
2178,221639.735
2179,146280.0
2180,193883.61
2181,191815.045
2182,230700.055
2183,193062.705
2184,136979.14
2185,136349.63
2186,147261.505
2187,150480.25
2188,155963.07
2189,173747.17
2190,83245.29
2191,86773.625
2192,90835.88
2193,100094.5
2194,102042.0
2195,110610.015
2196,108165.045
2197,112734.635
2198,159859.115
2199,157155.515
2200,128869.5
2201,128201.34
2202,194915.37
2203,169406.715
2204,176775.62
2205,113340.12
2206,134556.65
2207,225218.795
2208,228039.09
2209,191933.06
2210,120894.895
2211,114882.31
2212,111646.525
2213,104368.27
2214,143936.745
2215,102907.04
2216,155413.675
2217,72017.675
2218,89308.275
2219,74012.735
2220,82127.915
2221,333111.81
2222,254421.585
2223,264707.15
2224,218759.44
2225,135924.24
2226,176240.795
2227,198853.1
2228,280360.37
2229,235710.39
2230,158312.985
2231,215489.82
2232,177370.54
2233,173746.3
2234,252474.78
2235,199210.0
2236,276066.035
2237,354606.025
2238,202628.69
2239,119775.575
2240,162041.005
2241,154108.775
2242,136848.935
2243,144096.36
2244,94250.54
2245,94278.005
2246,144274.42
2247,102794.5
2248,125163.75
2249,126869.5
2250,137924.25
2251,124346.625
2252,176112.5
2253,154434.015
2254,176282.945
2255,194391.5
2256,182592.8
2257,196790.69
2258,175835.525
2259,178646.7
2260,150409.75
2261,190133.315
2262,210243.32
2263,326083.565
2264,441033.295
2265,171112.625
2266,284712.93
2267,352198.825
2268,366495.14
2269,161335.02
2270,183017.75
2271,246636.33
2272,204844.38
2273,164557.02
2274,171738.97
2275,162586.0
2276,167532.855
2277,177624.9
2278,158081.03
2279,125315.75
2280,118956.57
2281,177204.67
2282,175086.84
2283,96217.5
2284,111449.245
2285,152655.745
2286,130814.8
2287,337515.12
2288,270510.585
2289,384460.865
2290,407473.59
2291,319380.265
2292,400126.07
2293,450822.045
2294,390511.855
2295,434745.435
2296,282937.33
2297,313076.685
2298,329698.74
2299,378604.69
2300,323555.33
2301,280801.74
2302,234794.8
2303,235716.505
2304,242903.855
2305,187224.38
2306,186844.21
2307,188548.65
2308,216985.175
2309,282762.96
2310,223035.795
2311,196362.895
2312,163661.71
2313,174520.66
2314,175767.535
2315,172605.27
2316,178017.215
2317,179596.385
2318,172699.72
2319,178379.075
2320,181053.88
2321,253496.035
2322,169345.32
2323,179874.57
2324,168310.84
2325,218482.465
2326,167108.51
2327,214223.17
2328,222326.35
2329,181446.175
2330,178043.345
2331,351956.03
2332,396090.455
2333,319110.535
2334,263380.24
2335,258030.905
2336,329236.94
2337,198449.535
2338,286297.11
2339,234490.285
2340,379652.95
2341,219326.535
2342,243632.215
2343,219009.045
2344,237646.77
2345,240623.465
2346,217269.23
2347,195386.79
2348,228094.2
2349,147955.94
2350,283196.015
2351,259960.57
2352,241023.725
2353,211981.405
2354,135042.955
2355,161025.825
2356,152218.31
2357,200419.88
2358,197393.9
2359,126498.065
2360,121063.375
2361,140365.185
2362,271516.99
2363,143126.375
2364,151331.9
2365,218337.915
2366,192216.085
2367,223509.435
2368,204400.485
2369,221496.485
2370,169762.5
2371,172502.835
2372,175781.145
2373,261018.82
2374,295878.74
2375,242332.035
2376,276015.645
2377,352033.585
2378,132655.33
2379,198791.88
2380,144116.645
2381,160642.475
2382,183389.655
2383,213676.485
2384,238090.3
2385,151401.0
2386,142343.0
2387,133885.665
2388,101377.96
2389,127390.755
2390,136127.85
2391,135172.1
2392,112569.135
2393,163711.705
2394,145577.0
2395,195281.625
2396,149533.825
2397,194484.45
2398,123645.605
2399,61029.99
2400,57582.625
2401,119178.0
2402,137224.005
2403,131568.075
2404,143630.28
2405,159062.0
2406,135509.85
2407,129541.08
2408,137987.99
2409,136608.75
2410,164322.24
2411,122700.165
2412,156888.42
2413,140498.83
2414,136336.75
2415,129955.54
2416,128663.915
2417,131781.815
2418,121658.865
2419,132186.27
2420,127162.315
2421,152367.785
2422,119401.325
2423,130574.315
2424,147937.675
2425,160984.87
2426,125905.395
2427,134646.135
2428,171843.745
2429,115237.455
2430,126617.705
2431,116300.835
2432,134912.375
2433,143797.0
2434,145450.25
2435,152433.685
2436,106743.005
2437,114844.48
2438,123227.825
2439,112212.25
2440,122131.205
2441,106438.19
2442,104697.53
2443,113694.6
2444,128303.45
2445,94265.5
2446,130206.88
2447,218059.19
2448,140729.995
2449,117568.6
2450,155373.54
2451,127437.675
2452,207351.14
2453,98195.62
2454,128034.09
2455,106271.565
2456,145293.67
2457,117096.185
2458,112313.19
2459,112520.675
2460,142049.455
2461,118421.27
2462,139204.205
2463,120530.13
2464,156273.2
2465,131264.62
2466,117116.42
2467,156748.355
2468,95238.0
2469,89393.18
2470,182502.05
2471,207347.38
2472,175302.84
2473,116475.895
2474,106526.915
2475,227840.525
2476,113511.32
2477,132940.75
2478,159126.45
2479,110483.005
2480,135629.065
2481,120820.97
2482,133013.4
2483,116482.695
2484,123271.32
2485,121027.32
2486,153712.075
2487,184670.77
2488,153111.95
2489,145384.11
2490,152439.0
2491,92512.36
2492,185402.18
2493,136276.26
2494,165816.22
2495,97557.005
2496,215355.95
2497,152366.355
2498,116412.535
2499,92147.155
2500,130409.935
2501,135427.78
2502,149533.72
2503,101989.76
2504,180148.95
2505,219798.43
2506,254567.24
2507,317702.115
2508,255148.875
2509,218851.77
2510,229345.965
2511,187497.94
2512,215654.045
2513,217841.495
2514,225520.05
2515,151403.635
2516,153126.745
2517,134606.625
2518,143855.345
2519,226310.015
2520,207002.8
2521,194618.975
2522,221694.43
2523,134852.0
2524,140629.17
2525,145767.185
2526,141769.085
2527,111528.49
2528,129964.59
2529,134120.85
2530,110118.63
2531,241819.88
2532,230659.665
2533,201256.91
2534,243356.405
2535,297857.34
2536,233822.325
2537,226478.415
2538,185919.105
2539,187313.0
2540,176664.125
2541,182110.73
2542,164244.92
2543,130673.35
2544,139241.935
2545,130256.16
2546,145659.5
2547,141591.695
2548,159944.32
2549,161126.365
2550,412955.845
2551,144571.15
2552,119840.165
2553,87295.965
2554,118300.54
2555,107878.4
2556,105094.94
2557,116064.5
2558,155879.8
2559,139972.09
2560,121895.06
2561,137016.02
2562,137771.675
2563,146172.455
2564,174118.21
2565,121482.17
2566,152341.46
2567,131396.075
2568,190907.515
2569,196519.95
2570,120269.81
2571,168568.02
2572,185532.76
2573,237777.53
2574,295393.95
2575,128790.955
2576,132117.13
2577,160439.3
2578,99585.755
2579,80117.86
2580,130543.61
2581,133053.245
2582,117831.65
2583,284541.69
2584,158213.49
2585,176010.76
2586,206871.21
2587,203700.465
2588,152383.71
2589,145294.55
2590,228163.01
2591,200425.46
2592,228165.445
2593,254683.11
2594,177014.845
2595,208467.14
2596,341294.045
2597,183597.775
2598,271974.59
2599,322872.45
2600,153951.5
2601,133082.465
2602,86474.75
2603,91860.59
2604,87806.5
2605,84839.5
2606,144116.11
2607,171984.495
2608,196115.01
2609,163456.63
2610,116613.75
2611,154352.67
2612,155866.02
2613,127068.0
2614,128432.91
2615,152593.41
2616,139051.685
2617,169133.775
2618,176536.595
2619,230035.8
2620,187390.25
2621,183330.25
2622,187313.9
2623,246534.83
2624,271556.52
2625,324951.85
2626,163426.135
2627,184282.35
2628,403013.895
2629,534609.065
2630,342223.78
2631,441191.065
2632,400686.46
2633,306437.02
2634,376124.795
2635,146932.8
2636,197935.475
2637,161761.23
2638,255277.995
2639,180104.725
2640,151120.81
2641,107123.75
2642,191923.65
2643,104755.895
2644,128362.355
2645,97577.5
2646,93245.0
2647,100471.0
2648,138566.5
2649,140610.295
2650,148828.7
2651,155925.62
2652,420911.86
2653,250220.985
2654,249208.39
2655,367108.005
2656,321287.305
2657,337516.945
2658,279734.33
2659,300933.84
2660,318956.12
2661,335456.56
2662,346859.785
2663,276168.71
2664,279792.06
2665,318455.75
2666,287755.295
2667,169632.365
2668,179591.165
2669,177855.11
2670,289445.86
2671,180322.8
2672,180004.955
2673,203188.23
2674,202362.82
2675,168877.61
2676,188881.745
2677,199507.36
2678,259332.385
2679,279928.96
2680,272272.72
2681,401977.34
2682,331347.24
2683,499240.55
2684,309318.355
2685,341865.685
2686,261706.565
2687,321339.925
2688,229120.855
2689,213630.77
2690,459489.84
2691,186773.04
2692,139472.065
2693,191235.705
2694,136575.555
2695,193372.15
2696,186690.555
2697,191318.365
2698,199208.75
2699,177924.67
2700,166499.49
2701,146379.225
2702,113942.79
2703,147814.63
2704,142932.495
2705,125690.08
2706,121070.04
2707,123343.42
2708,134708.415
2709,115504.75
2710,124723.01
2711,290458.425
2712,357186.98
2713,177462.125
2714,149670.435
2715,173526.55
2716,165798.74
2717,182778.455
2718,231101.865
2719,156335.87
2720,167655.78
2721,142994.5
2722,166245.19
2723,142827.01
2724,130253.25
2725,137309.75
2726,149662.0
2727,172744.075
2728,167209.335
2729,154678.87
2730,144728.875
2731,118593.92
2732,117704.925
2733,158027.0
2734,144697.91
2735,133223.5
2736,141917.91
2737,124133.665
2738,135268.87
2739,160106.78
2740,135785.77
2741,148558.455
2742,150905.25
2743,153608.75
2744,147214.25
2745,138172.0
2746,131610.875
2747,149152.535
2748,124998.98
2749,129896.745
2750,134768.79
2751,129486.25
2752,236952.145
2753,154685.35
2754,198909.24
2755,126108.645
2756,98729.305
2757,75020.475
2758,88686.435
2759,152603.805
2760,138485.525
2761,148531.935
2762,146792.48
2763,193934.12
2764,172867.67
2765,264529.97
2766,143270.9
2767,93027.915
2768,127819.68
2769,126267.77
2770,154037.91
2771,122982.955
2772,124299.5
2773,140351.78
2774,138447.69
2775,135616.25
2776,147688.77
2777,152575.575
2778,126692.97
2779,121979.05
2780,110793.45
2781,102751.425
2782,99659.725
2783,103339.0
2784,128645.895
2785,135920.805
2786,81147.385
2787,117831.525
2788,89774.65
2789,217900.545
2790,96708.245
2791,116170.52
2792,85936.875
2793,172380.605
2794,108111.71
2795,118291.31
2796,102054.88
2797,183759.165
2798,123273.01
2799,116232.79
2800,79527.01
2801,114828.405
2802,141657.84
2803,153401.78
2804,146688.025
2805,95189.56
2806,94341.085
2807,150111.435
2808,151574.35
2809,134025.59
2810,136522.54
2811,160909.09
2812,146582.1
2813,156517.33
2814,159196.48
2815,99547.565
2816,247033.245
2817,133277.7
2818,134199.665
2819,179206.09
2820,130494.93
2821,110192.54
2822,180710.42
2823,225182.69
2824,180620.215
2825,153547.23
2826,135752.7
2827,144743.75
2828,212793.75
2829,169498.475
2830,237421.96
2831,191426.58
2832,222140.435
2833,295268.025
2834,216507.595
2835,217750.16
2836,194281.805
2837,168679.23
2838,145624.98
2839,183949.62
2840,192553.78
2841,204401.285
2842,222506.46
2843,151347.165
2844,156854.91
2845,124840.75
2846,212091.68
2847,200798.78
2848,219105.895
2849,212996.915
2850,278405.39
2851,238848.44
2852,228195.05
2853,237364.985
2854,139734.05
2855,198594.5
2856,210305.96
2857,190079.665
2858,196723.185
2859,136700.725
2860,125612.08
2861,128174.805
2862,194206.155
2863,122398.33
2864,261866.805
2865,141148.33
2866,136068.9
2867,91604.045
2868,110190.31
2869,120751.1
2870,160128.61
2871,109543.85
2872,63902.985
2873,105667.175
2874,139899.79
2875,117902.275
2876,157685.015
2877,146530.835
2878,170705.385
2879,147103.84
2880,106863.83
2881,153653.295
2882,161593.435
2883,167901.36
2884,179591.385
2885,190807.395
2886,196900.37
2887,102823.61
2888,127936.88
2889,65838.15
2890,90622.385
2891,134572.625
2892,61629.2
2893,108443.08
2894,65170.485
2895,313902.725
2896,286291.77
2897,191735.25
2898,148326.435
2899,229940.285
2900,157839.965
2901,178889.97
2902,181299.78
2903,348893.895
2904,351495.17
2905,110209.54
2906,200935.145
2907,114885.225
2908,128528.05
2909,146989.565
2910,83501.25
2911,85222.0
2912,155239.27
2913,89597.915
2914,84422.5
2915,84852.5
2916,86338.5
2917,151661.205
2918,114645.785
2919,228770.44
